"","ds","dep_var","trend","season","holiday","Google_Impressions","Facebook_Impressions","Affiliate_Impressions","Organic_Views","Email_Impressions","intercept","depVarHat","solID","cluster","top_sol"
"69",2019-04-27,90974,11177.396272645,-801.996094466965,0,2707.73604139489,73.8676614144971,0,0,3773.77511066767,74167.7870626086,91098.5660542637,"1_51_13",3,FALSE
"70",2019-05-04,80480,11218.0898897058,-663.782862401955,0,3073.60776333511,39.4326220473074,0,0,3027.03967057316,74167.7870626086,90862.174145868,"1_51_13",3,FALSE
"71",2019-05-11,77122,11258.7835067666,-924.235153993512,0,2803.0021049955,79.1932112810555,0,0,2503.17265009977,74167.7870626086,89887.703381758,"1_51_13",3,FALSE
"72",2019-05-18,65836,11299.4771238274,-1339.49659244985,0,2442.67878379937,269.626286699745,0,0,2778.83811777638,74167.7870626086,89618.9107822616,"1_51_13",3,FALSE
"73",2019-05-25,87411,11348.7657523104,-1484.05695104614,0,3123.36892199075,437.294109522733,0,0,2750.70738995761,74167.7870626086,90343.8662853439,"1_51_13",3,FALSE
"74",2019-06-01,71105,11398.0543807934,-1229.38907468166,0,3135.52134931199,17.3250845617861,0,0,2471.27559811726,74167.7870626086,89960.5744007114,"1_51_13",3,FALSE
"75",2019-06-08,61429,11447.3430092764,-892.515324960617,0,3016.952184729,183.170740018643,0,0,2291.70080662923,74167.7870626086,90214.4384783013,"1_51_13",3,FALSE
"76",2019-06-15,100718,11496.6316377594,-862.887349693858,0,2376.43450070463,236.896371272406,0,0,2408.4181388797,74167.7870626086,89823.2803615309,"1_51_13",3,FALSE
"77",2019-06-22,83203,11554.5001506735,-1134.98627314276,0,1746.83409429397,170.524550854279,0,0,2810.33435302439,74167.7870626086,89314.993938312,"1_51_13",3,FALSE
"78",2019-06-29,70026,11612.3686635876,-1306.71072609751,0,2515.20983276829,48.1308067071456,0,0,2926.8762325803,74167.7870626086,89963.6618721545,"1_51_13",3,FALSE
"79",2019-07-06,64059,11670.2371765017,-1066.81860340446,0,3222.26387394963,33.9708207773962,0,0,2793.34832099171,74167.7870626086,90820.7886514246,"1_51_13",3,FALSE
"80",2019-07-13,97488,11736.4148987322,-604.735177088891,0,3665.98686009169,444.82042637831,0,0,1927.4253624252,74167.7870626086,91337.6994331471,"1_51_13",3,FALSE
"81",2019-07-20,80835,11802.5926209627,-437.777651409403,0,3248.64907743979,84.6980821728473,0,0,3341.38965225245,74167.7870626086,92207.3388440269,"1_51_13",3,FALSE
"82",2019-07-27,67987,11868.7703431931,-818.280477206214,0,3123.17891379914,240.08987710885,0,0,2508.05207801059,74167.7870626086,91089.5977975141,"1_51_13",3,FALSE
"83",2019-08-03,65743,11934.9480654236,-1391.5030631407,0,1766.29729173853,14.777361214337,0,0,1963.75118663162,74167.7870626086,88456.057904476,"1_51_13",3,FALSE
"84",2019-08-10,51781,12005.9070482311,-1523.24478072904,0,1819.94274871551,37.4317014399556,0,0,2237.12215434791,74167.7870626086,88744.9459346141,"1_51_13",3,FALSE
"85",2019-08-17,88469,12076.8660310387,-970.562943208591,0,2174.43155030892,95.5923180086783,0,0,2445.00904565992,74167.7870626086,89989.1230644162,"1_51_13",3,FALSE
"86",2019-08-24,114522,12147.8250138462,-168.214444993716,0,2570.16304518737,34.3537179996084,0,0,2459.93654700308,74167.7870626086,91211.8509416512,"1_51_13",3,FALSE
"87",2019-08-31,89866,12219.6542481575,196.180608197526,0,2055.12442952766,36.5797010907707,0,0,2628.69407658489,74167.7870626086,91304.0201261669,"1_51_13",3,FALSE
"88",2019-09-07,99880,12291.4834824688,-118.282713596915,0,2878.75745269735,425.333615831668,0,0,3146.59743266241,74167.7870626086,92791.6763326719,"1_51_13",3,FALSE
"89",2019-09-14,108644,12363.3127167801,-661.94076362038,0,2103.06819076321,332.694849205767,0,0,3812.22229793223,74167.7870626086,92117.1443536695,"1_51_13",3,FALSE
"90",2019-09-21,85220,12435.1419510914,-755.182097048844,0,1966.56012421858,1688.82379820498,0,0,3929.42380300604,74167.7870626086,93432.5546420807,"1_51_13",3,FALSE
"91",2019-09-28,76997,12506.9721412847,-174.066543351753,0,3040.52920791108,13294.3355394288,0,0,2744.07697627591,74167.7870626086,105579.634384157,"1_51_13",3,FALSE
"92",2019-10-05,163874,12578.8023314781,633.198335849478,0,3329.26107215578,767.549481909033,0,0,3394.09849500596,74167.7870626086,94870.6967790069,"1_51_13",3,FALSE
"93",2019-10-12,136164,12650.6325216714,1006.48416143289,0,3113.04082509863,883.996120381777,0,0,3634.52128259969,74167.7870626086,95456.461973793,"1_51_13",3,FALSE
"94",2019-10-19,144244,12722.4627118648,755.554781667968,0,2876.23064956157,668.032976112107,0,0,3386.12725586143,74167.7870626086,94576.1954376765,"1_51_13",3,FALSE
"95",2019-10-26,135736,12794.2929020582,414.85255779316,0,4572.11655288504,433.508873843966,0,0,3309.99893763381,74167.7870626086,95692.5568868227,"1_51_13",3,FALSE
"96",2019-11-02,118467,12866.1230922515,832.233615643432,0,4937.46660226725,533.839614417557,0,0,3093.87672428171,74167.7870626086,96431.3267114701,"1_51_13",3,FALSE
"97",2019-11-09,214919,12937.9532824449,2440.43668138656,0,8046.61447384049,2174.96208649124,0,0,4279.49808617921,74167.7870626086,104047.251672951,"1_51_13",3,FALSE
"98",2019-11-16,217094,13009.7834726382,4811.71453206896,0,8709.564082866,6912.70849990907,0,0,5130.63399404951,74167.7870626086,112742.19164414,"1_51_13",3,FALSE
"99",2019-11-23,206061,13081.6136628316,6852.12934935785,0,7941.99604301924,16068.1561139321,0,0,3663.75092236516,74167.7870626086,121775.433154115,"1_51_13",3,FALSE
"100",2019-11-30,388146,13153.443853025,7495.64609877706,0,8054.96703040702,9429.20426931808,0,0,5064.20649698375,74167.7870626086,117365.254811119,"1_51_13",3,FALSE
"101",2019-12-07,358799,13225.2740432183,6393.31333867565,0,5458.10990710436,9514.10506666577,0,0,4979.29441396433,74167.7870626086,113737.883832237,"1_51_13",3,FALSE
"102",2019-12-14,275981,13297.1042334117,4106.46083030546,0,2779.62831178144,8136.39305146383,0,0,3654.75984607047,74167.7870626086,106142.133335641,"1_51_13",3,FALSE
"103",2019-12-21,186635,13368.934423605,1683.79292524346,0,2021.97794488736,1977.11041209701,0,0,3470.55284284461,74167.7870626086,96690.155611286,"1_51_13",3,FALSE
"104",2019-12-28,130755,13440.7646137984,-37.6968254477468,0,2854.24552770989,73.7714818008939,0,0,2613.22293877255,74167.7870626086,93112.0947992426,"1_51_13",3,FALSE
"105",2020-01-04,129272,13512.5948039917,-872.125890093185,0,1834.28614453837,49.1200423545601,0,0,2785.36074736129,74167.7870626086,91477.0229107614,"1_51_13",3,FALSE
"106",2020-01-11,90981,13584.4249941851,-1170.07836308796,0,1699.16147428978,125.153014695363,0,0,3472.72416282472,74167.7870626086,91879.1723455156,"1_51_13",3,FALSE
"107",2020-01-18,105848,13656.2551843785,-1340.61120221703,0,1773.84289340429,187.227304848585,0,0,3429.00262684964,74167.7870626086,91873.5038698725,"1_51_13",3,FALSE
"108",2020-01-25,76253,13728.0853745718,-1490.63937505103,0,2679.92788984741,84.1582940284486,0,0,2985.83660694565,74167.7870626086,92155.1558529509,"1_51_13",3,FALSE
"109",2020-02-01,72475,13799.9155647652,-1481.86917704638,0,3088.49288446289,3.5613082303239,0,0,6047.88721699518,74167.7870626086,95625.7748600158,"1_51_13",3,FALSE
"110",2020-02-08,77613,13871.7457549585,-1246.66457557007,0,3191.83145991756,231.691918939095,0,0,3783.7136474861,74167.7870626086,94000.1052683398,"1_51_13",3,FALSE
"111",2020-02-15,168172,13943.5759451519,-955.098119290761,0,2580.19490566637,1280.91768527639,0,0,2823.4617712749,74167.7870626086,93840.8392506874,"1_51_13",3,FALSE
"112",2020-02-22,119598,14015.4061353453,-845.464660713115,0,2522.32696469004,1221.86912389054,0,0,3522.93712311192,74167.7870626086,94604.8617489332,"1_51_13",3,FALSE
"113",2020-02-29,99357,14087.2363255386,-950.274050436714,0,2457.0020901426,181.457451062583,0,0,2861.4342779166,74167.7870626086,92804.6431568323,"1_51_13",3,FALSE
"114",2018-01-06,59417,11817.9489242306,-1250.80395872438,0,1.56042398023271,36.4097737292122,0,0,1490.81966690596,72470.480693657,84566.4155237786,"1_63_2",1,FALSE
"115",2018-01-13,56806,11840.8771522242,-1518.57062812345,0,0.825112394136847,0.340718268961723,0,0,3201.4198026783,72470.480693657,85995.3728510991,"1_63_2",1,FALSE
"116",2018-01-20,48715,11863.8053802177,-1727.03272829414,0,3.2235547013961,13.8138547613422,0,0,2727.06539855587,72470.480693657,85351.3561535992,"1_63_2",1,FALSE
"117",2018-01-27,72047,11886.7336082113,-1865.72789711389,0,1.08847350984901,48.129080708233,0,0,2563.6570909908,72470.480693657,85104.3610499632,"1_63_2",1,FALSE
"118",2018-02-03,56235,11909.6618362049,-1749.6911319526,0,1.43333017591215,8.08659919681826,0,0,2462.97426316826,72470.480693657,85102.9455904502,"1_63_2",1,FALSE
"119",2018-02-10,56347,11932.5900621148,-1398.65892056387,0,3.15414324870087,5.50597478982087,0,0,2684.8654160068,72470.480693657,85697.9373692532,"1_63_2",1,FALSE
"120",2018-02-17,81604,11955.5182880247,-1093.24361027667,0,3.56869588921133,131.68233833656,0,0,4350.44910041263,72470.480693657,87818.4555060434,"1_63_2",1,FALSE
"121",2018-02-24,80492,11978.4465139346,-1066.60213176598,0,2.85599146815399,0.0148588990013414,0,0,3920.9213764422,72470.480693657,87306.1173026349,"1_63_2",1,FALSE
"122",2018-03-03,61804,12001.3747447047,-1237.69607215135,0,2.78876869102143,0.239214990618023,0,0,2757.54281166942,72470.480693657,85994.7301615614,"1_63_2",1,FALSE
"123",2018-03-10,64944,12024.3029754748,-1330.234641507,0,3.22935060511145,55.618684930142,0,0,3043.58397324836,72470.480693657,86266.9810364084,"1_63_2",1,FALSE
"124",2018-03-17,62945,12047.2312062449,-1231.31126966101,0,2.00721707744542,0.349426777102981,0,0,3016.58158448371,72470.480693657,86305.3388585791,"1_63_2",1,FALSE
"125",2018-03-24,65018,12070.159437015,-1132.64003444388,0,2.98906640951765,19.5119784528683,0,0,2659.56173832602,72470.480693657,86090.0628794165,"1_63_2",1,FALSE
"126",2018-03-31,68472,12093.0876682212,-1262.76515672589,0,3.94460417773606,3.19301151897207,0,0,2641.444130845,72470.480693657,85949.384951694,"1_63_2",1,FALSE
"127",2018-04-07,53473,12116.0158994274,-1544.4425011429,0,713.177772962947,72.9203166625111,0,0,2563.92393326801,72470.480693657,86392.076114835,"1_63_2",1,FALSE
"128",2018-04-14,59351,12138.9441306336,-1635.1991363445,0,1344.32851939065,25.3807361916251,0,0,3335.49369808939,72470.480693657,87679.4286416177,"1_63_2",1,FALSE
"129",2018-04-21,72647,12161.8723586864,-1344.81623897322,0,1524.45128947741,6.71647597474045,0,0,2582.82858864485,72470.480693657,87401.5331674671,"1_63_2",1,FALSE
"130",2018-04-28,62975,12184.8005867392,-926.038529319762,0,1699.21220176891,2.50584992147269,0,0,3038.33302736947,72470.480693657,88469.2938301362,"1_63_2",1,FALSE
"131",2018-05-05,73440,12207.7288147919,-841.087739357252,0,1885.31276840845,13.6618380350062,0,0,2439.21067511513,72470.480693657,88175.3070506502,"1_63_2",1,FALSE
"132",2018-05-12,73081,12230.6570428447,-1232.04265794954,0,2410.23896528123,9.20598215497092,0,0,1913.91979537096,72470.480693657,87802.4598213593,"1_63_2",1,FALSE
"133",2018-05-19,63422,12253.5852626041,-1719.32704675146,0,2549.0545139271,0.0437218946451318,0,0,2124.54501053116,72470.480693657,87678.3821558625,"1_63_2",1,FALSE
"134",2018-05-26,65930,12276.5134823636,-1803.76680612464,0,2538.54343553342,0.6793389137688,0,0,2848.60280079416,72470.480693657,88331.0529451372,"1_63_2",1,FALSE
"135",2018-06-02,67830,12299.441702123,-1431.72890416074,0,2197.84165763746,19.5237463973105,0,0,1841.68981231971,72470.480693657,87397.2487079737,"1_63_2",1,FALSE
"136",2018-06-09,72316,12322.3699238501,-1057.30632086719,0,2035.77814186361,83.417003904556,0,0,2095.26022694251,72470.480693657,87949.9996693505,"1_63_2",1,FALSE
"137",2018-06-16,66903,12345.2981455772,-1106.26839753167,0,1878.10669658322,14.4749259320345,0,0,1795.31245057741,72470.480693657,87397.4045147951,"1_63_2",1,FALSE
"138",2018-06-23,68825,12368.2263673043,-1462.36240034981,0,1932.44463150807,4.526118699707,0,0,2254.82695525933,72470.480693657,87568.1423660785,"1_63_2",1,FALSE
"139",2018-06-30,90421,12391.1545890314,-1597.20109164693,0,2166.09455486872,7.75301645690646,0,0,2105.47699155709,72470.480693657,87543.7587539241,"1_63_2",1,FALSE
"140",2018-07-07,47768,12414.0828213161,-1216.41940422636,0,2724.7733912948,6.04210550641381,0,0,1669.67518536662,72470.480693657,88068.6347929146,"1_63_2",1,FALSE
"141",2018-07-14,110359,12437.0110536009,-664.27285813426,0,3197.18196000003,344.729927510216,0,0,2846.11291485976,72470.480693657,90631.2436914936,"1_63_2",1,FALSE
"142",2018-07-21,111259,12459.9392858857,-576.563879695034,0,2898.04099045535,182.299682686204,0,0,1993.14076843117,72470.480693657,89427.3375414203,"1_63_2",1,FALSE
"143",2018-07-28,69277,12482.8675152408,-1139.82502366178,0,2764.27057726811,72.3446205602363,0,0,2036.10562816427,72470.480693657,88686.2440112286,"1_63_2",1,FALSE
"144",2018-08-04,73348,12505.7957445959,-1803.04797419007,0,2591.80807431354,99.9782639001055,0,0,1354.2467624494,72470.480693657,87219.2615647259,"1_63_2",1,FALSE
"145",2018-08-11,59450,12528.7239739511,-1812.20646578713,0,2611.6361170795,123.196514465103,0,0,1870.87798801364,72470.480693657,87792.7088213791,"1_63_2",1,FALSE
"146",2018-08-18,85245,12551.6522033062,-1016.59055585441,0,3351.22095238506,336.635750196983,0,0,2434.34886810089,72470.480693657,90127.7479117917,"1_63_2",1,FALSE
"147",2018-08-25,96340,12574.5804394697,-67.5836743224244,0,3592.71460047817,2074.99373573747,0,0,2544.20734657054,72470.480693657,93189.3931415904,"1_63_2",1,FALSE
"148",2018-09-01,87248,12597.5086756332,227.946470372677,0,3862.26338924528,1233.66784559755,0,0,1783.73018903594,72470.480693657,92175.5972635416,"1_63_2",1,FALSE
"149",2018-09-08,72504,12620.4369117968,-270.354746395091,0,3782.17408880957,1938.14818760206,0,0,1838.14623423043,72470.480693657,92379.0313697007,"1_63_2",1,FALSE
"150",2018-09-15,102759,12643.3651479603,-896.241910941805,0,4077.05476729653,792.069963297188,0,0,1764.2946047795,72470.480693657,90851.0232660487,"1_63_2",1,FALSE
"151",2018-09-22,94933,12666.2933757668,-857.412284292928,0,4042.58037715071,1182.19129114449,0,0,1664.25665919464,72470.480693657,91168.3901126206,"1_63_2",1,FALSE
"152",2018-09-29,99169,12689.2216035732,-32.1512302746088,0,4487.47310228418,987.680099558357,0,0,1339.53892231137,72470.480693657,91942.2431911095,"1_63_2",1,FALSE
"153",2018-10-06,116818,12712.1498313797,920.093264724431,0,4498.02699507732,103.843368844892,0,0,1116.32590643063,72470.480693657,91820.9200601139,"1_63_2",1,FALSE
"154",2018-10-13,105914,12735.0780630722,1233.47867493727,0,4122.56824035233,181.22490951522,0,0,1078.89109761065,72470.480693657,91821.7216791446,"1_63_2",1,FALSE
"155",2018-10-20,128191,12758.0062947646,834.254035553344,0,4837.27722931663,123.880251195686,0,0,1042.49197482362,72470.480693657,92066.3904793108,"1_63_2",1,FALSE
"156",2018-10-27,112396,12780.9345264571,507.580670391339,0,4746.74180923386,151.561211429007,0,0,1153.85034558126,72470.480693657,91811.1492567495,"1_63_2",1,FALSE
"157",2018-11-03,156591,12803.8627581495,1272.28109358728,0,4397.23901070717,469.330825971264,0,0,1119.71269622226,72470.480693657,92532.9070782944,"1_63_2",1,FALSE
"158",2018-11-10,186876,12826.7909845885,3492.34859383894,0,5846.18193506906,685.040983554913,0,0,3585.21440290744,72470.480693657,98906.0575936158,"1_63_2",1,FALSE
"159",2018-11-17,208474,12849.7192110275,6452.90734788939,0,7789.24509817465,1904.30027498762,0,0,3770.13829835918,72470.480693657,105236.790924095,"1_63_2",1,FALSE
"160",2018-11-24,338311,12872.6474374665,8739.88566661387,0,8620.21429111166,12940.7575266898,0,0,3869.84567947557,72470.480693657,119513.831295014,"1_63_2",1,FALSE
"161",2018-12-01,266300,12895.5767198743,9146.38870031507,0,7476.85551045968,346.341492913969,0,0,4831.66508195615,72470.480693657,107167.308199176,"1_63_2",1,FALSE
"162",2018-12-08,187382,12918.5060022822,7448.66533303704,0,5111.60857469267,39.5235772892471,0,0,2901.72475854805,72470.480693657,100890.508939506,"1_63_2",1,FALSE
"163",2018-12-15,190487,12941.43528469,4502.01633406021,0,3881.8876170948,287.784693752333,0,0,2018.39495244434,72470.480693657,96101.9995756987,"1_63_2",1,FALSE
"164",2018-12-22,109947,12964.3645670979,1614.63444439639,0,3241.4406140499,27.7941814476601,0,0,1843.91294977833,72470.480693657,92162.6274504271,"1_63_2",1,FALSE
"165",2018-12-29,66448,12987.295871513,-303.670386557639,0,3164.27983934593,11.5200415127946,0,0,3068.39557151321,72470.480693657,91398.3016309842,"1_63_2",1,FALSE
"166",2019-01-05,69510,13010.227175928,-1171.60488616078,0,2966.61139148131,0.998331791483965,0,0,3196.49856498583,72470.480693657,90473.2112716828,"1_63_2",1,FALSE
"167",2019-01-12,55500,13033.1584803431,-1481.26937926588,0,2834.09150506319,7.04457695060925,0,0,2140.93964920799,72470.480693657,89004.445525956,"1_63_2",1,FALSE
"168",2019-01-19,82436,13056.5859499117,-1689.92454665081,0,2934.38212577066,59.8063726899543,0,0,2840.06297072794,72470.480693657,89671.3935661064,"1_63_2",1,FALSE
"169",2019-01-26,70817,13080.0134194804,-1855.27295629112,0,2878.49760089184,1694.63353306844,0,0,2170.69127024248,72470.480693657,90439.043561049,"1_63_2",1,FALSE
"170",2019-02-02,68198,13103.440889049,-1792.59480184905,0,3227.31927155049,793.501665338576,0,0,1965.57287335498,72470.480693657,89767.720591101,"1_63_2",1,FALSE
"171",2019-02-09,64101,13126.8683586176,-1467.74644131297,0,2870.19616695721,168.059610639592,0,0,1961.07778386108,72470.480693657,89128.9361724195,"1_63_2",1,FALSE
"172",2019-02-16,103598,13152.9594289024,-1130.60584865658,0,2427.73171508492,187.91902789557,0,0,2844.72058891809,72470.480693657,89953.2056058014,"1_63_2",1,FALSE
"173",2019-02-23,81055,13179.0504991872,-1050.13782022521,0,2396.96194940668,10.5662096436333,0,0,1562.788715914,72470.480693657,88569.7102475832,"1_63_2",1,FALSE
"174",2019-03-02,74590,13205.1415694719,-1205.05783986111,0,3022.97104427833,1.4985568158167,0,0,2391.8370284149,72470.480693657,89886.8710527768,"1_63_2",1,FALSE
"175",2019-03-09,59796,13231.2326397567,-1328.88014944801,0,3234.26991240809,4.88255599838115,0,0,2244.51494999748,72470.480693657,89856.5006023696,"1_63_2",1,FALSE
"176",2019-03-16,87191,13263.2992483518,-1257.36166770796,0,3420.71277033965,30.030468199903,0,0,1953.64135534793,72470.480693657,89880.8028681883,"1_63_2",1,FALSE
"177",2019-03-23,82885,13295.365856947,-1137.39316865997,0,3783.40623368828,50.120395886626,0,0,1921.65920130775,72470.480693657,90383.6392128266,"1_63_2",1,FALSE
"178",2019-03-30,67061,13327.4324655421,-1221.06548136774,0,3144.51255454311,124.776169244093,0,0,2631.67210223827,72470.480693657,90477.8085038568,"1_63_2",1,FALSE
"179",2019-04-06,79718,13367.176149609,-1497.46483982557,0,3153.81044890328,21.9274432347445,0,0,2077.28314683239,72470.480693657,89593.2130424108,"1_63_2",1,FALSE
"180",2019-04-13,55278,13406.9198336758,-1646.84049293291,0,3518.15045716156,67.3782543061822,0,0,1927.3042737574,72470.480693657,89743.393019625,"1_63_2",1,FALSE
"181",2019-04-20,75983,13446.6635177427,-1418.93387638187,0,3778.44104262785,190.114603144199,0,0,2173.2096731591,72470.480693657,90639.9756539489,"1_63_2",1,FALSE
"182",2019-04-27,90974,13486.4072018096,-988.370508010797,0,3497.30624270819,134.610806107048,0,0,2755.93093215219,72470.480693657,91356.3653684231,"1_63_2",1,FALSE
"183",2019-05-04,80480,13535.5072495138,-818.038154359248,0,3838.80390971686,73.4775795654713,0,0,1695.88519334535,72470.480693657,90796.1164714392,"1_63_2",1,FALSE
"184",2019-05-11,77122,13584.6072972181,-1139.01648022506,0,3602.35942467153,138.476150011609,0,0,1121.06355017538,72470.480693657,89777.9706355085,"1_63_2",1,FALSE
"185",2019-05-18,65836,13633.7073449223,-1650.77976899415,0,3215.24721520357,453.682792050892,0,0,1435.42093472404,72470.480693657,89557.7592115636,"1_63_2",1,FALSE
"186",2019-05-25,87411,13693.1779495181,-1828.93424636602,0,3854.93025250939,743.498304592665,0,0,1397.92585378226,72470.480693657,90331.0788076933,"1_63_2",1,FALSE
"187",2019-06-01,71105,13752.6485541138,-1515.08456545992,0,3932.93429719589,39.8526417282432,0,0,1099.11858475994,72470.480693657,89779.9502059949,"1_63_2",1,FALSE
"188",2019-06-08,61429,13812.1191587096,-1099.92533782231,0,3833.95027580818,304.298619342075,0,0,933.244457885802,72470.480693657,90254.1678675803,"1_63_2",1,FALSE
"189",2019-06-15,100718,13871.5897633053,-1063.41217127727,0,3180.04815416211,411.449884230084,0,0,1048.37626692113,72470.480693657,89918.5325909984,"1_63_2",1,FALSE
"190",2019-06-22,83203,13941.4126728887,-1398.74366859227,0,2450.59081016085,305.881960029644,0,0,1476.99319072106,72470.480693657,89246.615658865,"1_63_2",1,FALSE
"191",2019-06-29,70026,14011.2355824721,-1610.37485479843,0,3142.00495483564,92.6790880216219,0,0,1604.95731156974,72470.480693657,89710.9827757577,"1_63_2",1,FALSE
"192",2019-07-06,64059,14081.0584920555,-1314.73463808204,0,3924.7510617845,62.7296294375326,0,0,1442.15543515645,72470.480693657,90666.4406740089,"1_63_2",1,FALSE
"193",2019-07-13,97488,14160.9071158243,-745.268484865378,0,4467.65556268819,719.532464912388,0,0,625.369836610613,72470.480693657,91698.677188827,"1_63_2",1,FALSE
"194",2019-07-20,80835,14240.755739593,-539.512003492815,0,4130.99588884224,165.059615842077,0,0,2168.12681523413,72470.480693657,92635.9067496756,"1_63_2",1,FALSE
"195",2019-07-27,67987,14320.6043633617,-1008.43918883315,0,3978.0577715472,408.356814153785,0,0,1123.12659554611,72470.480693657,91292.1870494326,"1_63_2",1,FALSE
"196",2019-08-03,65743,14400.4529871304,-1714.87192880788,0,2584.58371782942,32.4469907150975,0,0,657.107862242838,72470.480693657,88430.2003227668,"1_63_2",1,FALSE
"197",2019-08-10,51781,14486.0705776162,-1877.22886450536,0,2457.09343783417,65.9860322859073,0,0,894.870124237138,72470.480693657,88497.272001125,"1_63_2",1,FALSE
"198",2019-08-17,88469,14571.688168102,-1196.11030010451,0,2780.54374874198,165.125756008851,0,0,1086.95959495802,72470.480693657,89878.6876613633,"1_63_2",1,FALSE
"199",2019-08-24,114522,14657.3057585878,-207.30549387986,0,3218.38203202362,65.3152884560804,0,0,1096.618722983,72470.480693657,91300.7970018276,"1_63_2",1,FALSE
"200",2019-08-31,89866,14743.9733759189,241.770662879509,0,2746.66175351809,66.2256634775888,0,0,1271.25651400755,72470.480693657,91540.3686634586,"1_63_2",1,FALSE
"201",2019-09-07,99880,14830.6409932501,-145.770218250725,0,3543.6714214059,689.960858699436,0,0,1887.6786853966,72470.480693657,93276.6624341583,"1_63_2",1,FALSE
"202",2019-09-14,108644,14917.3086105812,-815.767973592642,0,2838.60415202531,584.966525340371,0,0,2824.07180558364,72470.480693657,92819.6638135949,"1_63_2",1,FALSE
"203",2019-09-21,85220,15003.9762279124,-930.677490888416,0,2625.00145796507,2640.19719191508,0,0,2981.638997986,72470.480693657,94790.6170785471,"1_63_2",1,FALSE
"204",2019-09-28,76997,15090.6449985904,-214.51755073022,0,3690.96779528255,15438.6571808586,0,0,1352.29408184998,72470.480693657,107828.527199508,"1_63_2",1,FALSE
"205",2019-10-05,163874,15177.3137692684,780.346145315198,0,4095.95144454091,1726.13169086077,0,0,2215.10090141482,72470.480693657,96465.324645057,"1_63_2",1,FALSE
"206",2019-10-12,136164,15263.9825399464,1240.37918489044,0,3944.67076466783,1506.95172591792,0,0,2547.01635354837,72470.480693657,96973.4812626279,"1_63_2",1,FALSE
"207",2019-10-19,144244,15350.6513106244,931.136783008257,0,3699.88598888327,1157.2475519863,0,0,2178.45967124369,72470.480693657,95787.8619994029,"1_63_2",1,FALSE
"208",2019-10-26,135736,15437.3200813024,511.259389072366,0,5368.11615598254,766.496168212101,0,0,2080.01378165933,72470.480693657,96633.6862698857,"1_63_2",1,FALSE
"209",2019-11-02,118467,15523.9888519804,1025.63487173072,0,5900.76193880521,913.559352711273,0,0,1795.67214044311,72470.480693657,97630.0978493277,"1_63_2",1,FALSE
"210",2019-11-09,214919,15610.6576226584,3007.56532256351,0,9059.61528266504,3357.97073571287,0,0,3560.14773289493,72470.480693657,107066.437390152,"1_63_2",1,FALSE
"211",2019-11-16,217094,15697.3263933364,5929.90011955703,0,9997.99016671929,9342.4238245938,0,0,4899.69610039367,72470.480693657,118337.817298257,"1_63_2",1,FALSE
"212",2019-11-23,206061,15783.9951640144,8444.48322467419,0,9418.43908112583,17774.8188720041,0,0,2514.67233504502,72470.480693657,126406.889370521,"1_63_2",1,FALSE
"213",2019-11-30,388146,15870.6639346924,9237.54566091916,0,9477.4143655429,12617.4301506955,0,0,4804.44180206128,72470.480693657,124477.976607568,"1_63_2",1,FALSE
"214",2019-12-07,358799,15957.3327053704,7879.04379586643,0,7101.21709103191,12343.8792654058,0,0,4629.68215032299,72470.480693657,120381.635701655,"1_63_2",1,FALSE
"215",2019-12-14,275981,16044.0014760485,5060.75379291342,0,4246.84666542691,10988.9497051441,0,0,2504.48891250063,72470.480693657,111315.52124569,"1_63_2",1,FALSE
"216",2019-12-21,186635,16130.6702467265,2075.08650028271,0,2991.7898358449,3489.92504127594,0,0,2289.1767582348,72470.480693657,99447.1290760218,"1_63_2",1,FALSE
"217",2019-12-28,130755,16217.3390174045,-46.4571221421559,0,3588.15496500297,171.454116552168,0,0,1222.97775891377,72470.480693657,93623.9494293882,"1_63_2",1,FALSE
"218",2020-01-04,129272,16304.0077880825,-1074.79763927488,0,2580.48081387359,91.423374048769,0,0,1438.59928704391,72470.480693657,91810.1943174308,"1_63_2",1,FALSE
"219",2020-01-11,90981,16390.6765587605,-1441.99074548651,0,2318.43298998982,215.685758716577,0,0,2330.35808469009,72470.480693657,92283.6433403274,"1_63_2",1,FALSE
"220",2020-01-18,105848,16477.3453294385,-1652.15340089763,0,2345.16095840604,325.336816853518,0,0,2246.50822436368,72470.480693657,92212.678621821,"1_63_2",1,FALSE
"221",2020-01-25,76253,16564.0141001165,-1837.04634791182,0,3279.66610346583,156.247467633384,0,0,1655.56803997137,72470.480693657,92288.9300569322,"1_63_2",1,FALSE
"222",2020-02-01,72475,16650.6828707945,-1826.23805954607,0,3799.74854553371,8.33471729730485,0,0,6255.71104298174,72470.480693657,97358.7198107181,"1_63_2",1,FALSE
"223",2020-02-08,77613,16737.3516414725,-1536.37468857526,0,3979.81045569577,372.855892541513,0,0,2646.48846903502,72470.480693657,94670.6124638265,"1_63_2",1,FALSE
"224",2020-02-15,168172,16824.0204121505,-1177.05163388729,0,3399.24364264294,2024.92291153363,0,0,1436.41672511492,72470.480693657,94978.0327512117,"1_63_2",1,FALSE
"225",2020-02-22,119598,16910.6891828285,-1041.94065529657,0,3274.76790136416,2037.85388744041,0,0,2395.930599932,72470.480693657,96047.7816099255,"1_63_2",1,FALSE
"226",2020-02-29,99357,16997.3579535065,-1171.10650844734,0,3182.56025683584,357.936031224603,0,0,1503.55922014789,72470.480693657,93340.7876469245,"1_63_2",1,FALSE
